web-scraper-order,web-scraper-start-url,pages,pages-href,title,articles,articles-href,subtitle,author,date,content
"1571531609-12596","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kArG9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2focasio-cortez-dhs-kevin-mcaleenan_n_5d315ecfe4b020cd99415156/RK=2/RS=OkGutL.18iV1KBDkFybyQDszgJU-","Freshman lawmaker Alexandria Ocasio-Cortez asked acting DHS Secretary Kevin McAleenan if Trump’s policies had contributed to a “dehumanizing culture.”","","07/19/2019 05:48 am ET","“We do not have a dehumanizing culture at CBP. This is an agency that rescues 4,000 people a year. It’s absolutely committed to the well-being of everyone that they interact with,” McAleenan replied. He went on to note that the posts were “unacceptable” and said he had ordered an ongoing investigation “within minutes” of learning about the group."
"1571531585-12504","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Amazon Slams Alexandria Ocasio-Cortez’s ‘Starvation Wages’ Accusation As ‘Absurd’","Amazon Slams Alexandria Ocasio-Cortez's 'Starvation Wages' Accusation As 'Absurd'","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUAETRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-amazon-starvation-wages_n_5d088ecfe4b0ea7c4a4ece6c/RK=2/RS=1NvAAXRfmP3R9NkyhroM_VtuKrQ-","But the New York congresswoman stands by her criticism, pointing out the tech giant’s history of not paying employees a “living wage.”","","06/18/2019 06:00 am ET","But Ocasio-Cortez, a frequent critic of Amazon, had a rebuttal of her own."
"1571531596-12532","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Has Donald Trump Twitter Block Ruling Turned Against Her","Alexandria Ocasio-Cortez Has Trump Twitter Block Ruling Turned Against Her","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kAtm9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-lawsuit-twitter_n_5d25856ee4b0cfb595fdc753/RK=2/RS=FNu7MjfK09PUwJ8dez2_ecRHJMY-","A Democrat and a Republican have filed lawsuits against the New York congresswoman which call for her to unblock them on Twitter.","","07/10/2019 05:31 am ET","“This very practice has been litigated with regard to President Donald Trump blocking individuals on Twitter, and has recently been found unconstitutional,” Hikind wrote in the suit filed in the Eastern District of New York, that was shared online by Fox News:"
"1571531631-12673","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","Cops Fired For Facebook Post Suggesting Alexandria Ocasio-Cortez Should Be Shot","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAQwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2flouisiana-police-officers-fired-for-facebook-post-suggesting-alexandria-ocasio-cortez-be-shot_n_5d361bcde4b0419fd3315ffe/RK=2/RS=A0Jkl.oMbIfz8YMMpEi08dpI0PM-","The Gretna, Louisiana, police chief said he did not feel the Facebook post represented a legitimate threat.","","07/22/2019 06:53 pm ET","“I‘ve had mornings where I wake up & the 1st thing I do w/ my coffee is review photos of the men (it’s always men) who want to kill me,” she wrote."
"1571531644-12727","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","3","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJPxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=21&pz=10&bct=0&xargs=0","Bernie Sanders Suggests Nancy Pelosi Should Lay Off Alexandria Ocasio-Cortez","Bernie Sanders Suggests Nancy Pelosi Should Lay Off Alexandria Ocasio-Cortez","https://search.huffpost.com/click/_ylt=Awr9Dstfq6tdNlgAOwJsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560415/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-nancy-pelosi-alexandria-ocasio-cortez_n_5d2b2b33e4b0060b11ee0199/RK=2/RS=BLhT982lcaaZUY3M6_HxQBGoWi8-","Asked whether Pelosi was being too tough on the freshman congresswoman, Sanders said, “I think a little bit.”","","07/14/2019 11:28 am ET","The spat continued late Friday night, after the official Twitter account for House Democrats ― managed by Rep. Hakeem Jeffries (D-N.Y.), a member of party leadership — fired off a critical tweet about Ocasio-Cortez’s chief of staff. House Democrats were reportedly incensed when the aide, Saikat Chakrabarti, compared current moderate Democrats to the Southern Democrats who enabled segregationist policies in the 1940s."
"1571531667-12841","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","‘I Am back,’ Bernie Sanders Tells Supporters At NYC Rally","'I Am back,' Bernie Sanders Tells Supporters At NYC Rally","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAHe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2fbernie-sanders-welcome-back-queens-heart-attack_n_5dab74e2e4b0422422c5e936/RK=2/RS=40ykuv_bLYFWKy4HYjk6xmKXK4c-","The event marked Sanders’ formal return to the campaign trail less than three weeks after he suffered a heart attack.","","10/19/2019 04:45 pm ET","For now, at least, Sanders can use the help."
"1571531653-12778","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Has A Blunt Correction For Trump’s Puerto Rico Boast","Ocasio-Cortez Has A Blunt Correction For Trump’s Puerto Rico Boast","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAKe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-trump-puerto-rico_n_5d673db2e4b063c341fa8ad6/RK=2/RS=CAExTkOH8dUAOZ945AgRlNNNa18-","The freshman lawmaker joins others in slamming Trump’s claim that he’s the “best thing that’s ever happened to Puerto Rico.”","","08/29/2019 12:34 am ET","President Donald Trump claims he’s the “best thing that’s ever happened to Puerto Rico,” the island he has repeatedly trashed during his presidency. But critics beg to differ, including Rep. Alexandria Ocasio-Cortez (D-N.Y.)."
"1571531599-12538","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Calls Out Steve King’s Tweet About Visiting Auschwitz","Alexandria Ocasio-Cortez Calls Out Steve King’s Tweet About Visiting Auschwitz","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kAtG9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-steve-king-concentration-camp-tweet_n_5d0ffe8ae4b07ae90d9f4a5b/RK=2/RS=1Q61Y9TvSZRR5Zm2g78Ebl38Ys4-","The GOP congressman reportedly met with neo-Nazis when he was in Europe to visit the concentration camp site.","","06/23/2019 09:44 pm ET","King piously counseled her to accept an open invitation from a Holocaust remembrance group to visit Auschwitz, as he said he had."
"1571531590-12521","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUADTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-white-supremacists_n_5d4a680ee4b01e44e47266b0/RK=2/RS=LaHj75FiEK8wIBNtTQ.bLBbdRuA-","Freshman lawmaker has a message — and a promise — for anyone involved in hate groups.","","08/07/2019 05:10 am ET","Ocasio-Cortez shared that message on Twitter as well:"
"1571531648-12762","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","Alexandria Ocasio-Cortez Embraces Her Maverick Role In First Town Hall Since High-Profile Spat","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgALe5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-immigration-town-hall-maverick-defiant-progressive-corona-queens_n_5d33b7c8e4b020cd99446eaa/RK=2/RS=WWiYmHGqxth.XJ1WOSqL2nIi0o0-","The diverse and progressive crowd that greeted the New York congresswoman showed a more idealistic side of the party than the one that holds sway in Washington.","","07/20/2019 10:24 pm ET","To the extent that her supporters were aware of Ocasio-Cortez’s feud with Pelosi, they appeared to side with their congresswoman."
"1571531660-12814","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Explains How Donald Trump’s Racism Works ‘As Cover For The Con’","Ocasio-Cortez Explains How Trump's Racism Works 'As Cover For The Con'","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAI.5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-racism-con_n_5d6f5f83e4b09bbc9ef6abd0/RK=2/RS=RGnDTwzusSELu4wxJl.O7yfOEUY-","The New York lawmaker broke down in a viral Twitter thread why “it’s always about the con” with the president.","","09/04/2019 03:39 am ET","Ocasio-Cortez had earlier used a separate thread to call out the Trump administration for “grinding legal, documented immigration to a halt.”"
"1571531590-12518","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","5","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJvxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=41&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","Ocasio-Cortez Speaks Directly To White Supremacists In Surprise Appeal","https://search.huffpost.com/click/_ylt=Awr9Ikovq6td7tUADTRsBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560367/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-white-supremacists_n_5d4a680ee4b01e44e47266b0/RK=2/RS=LaHj75FiEK8wIBNtTQ.bLBbdRuA-","Freshman lawmaker has a message — and a promise — for anyone involved in hate groups.","","08/07/2019 05:10 am ET","But then Ocasio-Cortez made a direct appeal to racists and white supremacists ― and her message was simple: “Come back.”"
"1571531609-12595","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","4","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AJfxsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=31&pz=10&bct=0&xargs=0","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","Ocasio-Cortez Confronts Acting DHS Chief Over Secret Facebook Group For Border Agents","https://search.huffpost.com/click/_ylt=Awr9DutGq6tde9kArG9sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560390/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2focasio-cortez-dhs-kevin-mcaleenan_n_5d315ecfe4b020cd99415156/RK=2/RS=OkGutL.18iV1KBDkFybyQDszgJU-","Freshman lawmaker Alexandria Ocasio-Cortez asked acting DHS Secretary Kevin McAleenan if Trump’s policies had contributed to a “dehumanizing culture.”","","07/19/2019 05:48 am ET","McAleenan replied that he had, but demurred about any potential Border Patrol officers that had been reprimanded to for their involvement, saying simply that some had been placed on “administrative duties.” An investigation by Customs and Border Patrol said this week it determined at least 62 current border agents were in the offensive group."
"1571531660-12812","https://search.huffpost.com/search;_ylt=Awr9DtZeqqtdbPIAft5sBmVH;_ylc=X1MDMTE5NzgwMzExNgRfcgMyBGZyA2h1ZmZwb3N0BGdwcmlkA2hBeUlveXZYVG9lR0FCUlBqQUo3NUEEbl9yc2x0AzAEbl9zdWdnAzEwBG9yaWdpbgNzZWFyY2guaHVmZnBvc3QuY29tBHBvcwMwBHBxc3RyAwRwcXN0cmwDMARxc3RybAMyNARxdWVyeQNhbGV4YW5kcmlhJTIwb2Nhc2lvLWNvcnRlegR0X3N0bXADMTU3MTUzMTU1Ng--?p=alexandria+ocasio-cortez&fr2=sb-top&fr=huffpost","2","https://search.huffpost.com/search;_ylt=Awr9BN4tq6tde24AI_xsBmVH;_ylu=X3oDMTEza3NiY3RnBGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNwYWdpbmF0aW9u?p=alexandria+ocasio-cortez&fr=huffpost&fr2=sb-top&b=11&pz=10&bct=0&xargs=0","Alexandria Ocasio-Cortez Explains How Donald Trump’s Racism Works ‘As Cover For The Con’","Ocasio-Cortez Explains How Trump's Racism Works 'As Cover For The Con'","https://search.huffpost.com/click/_ylt=Awr9CKt6q6tdRSgAI.5sBmVH;_ylu=X3oDMTByNWU4cGh1BGNvbG8DZ3ExBHBvcwMxBHZ0aWQDBHNlYwNzYw--/RV=2/RE=1571560442/RO=10/RU=https%3a%2f%2fwww.huffpost.com%2fentry%2falexandria-ocasio-cortez-donald-trump-racism-con_n_5d6f5f83e4b09bbc9ef6abd0/RK=2/RS=RGnDTwzusSELu4wxJl.O7yfOEUY-","The New York lawmaker broke down in a viral Twitter thread why “it’s always about the con” with the president.","","09/04/2019 03:39 am ET","“That’s why addressing racism isn’t a ‘distraction,’” Ocasio-Cortez explained. “It’s key to understanding the hustle against working people.”"
