web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574572597-30184","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: A headline quote on the front page of some editions April 29, describing a ""long night"" for Baltimore, gave incorrect attribution. The comment came from Maryland Gov. Larry Hogan."
"1574572495-27816","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=5","Russia bars Sens. Ron Johnson and Chris Murphy from Moscow visit in 'petty affront'","https://www.usatoday.com/story/news/world/2019/08/27/russia-denies-visas-ron-johnson-chris-murphy-visit-moscow/2131191001/","Russia bars Sens. Ron Johnson and Chris Murphy from Moscow visit in 'petty affront'","null","","null","Russia:Donald Trump re-ups desire for Russia to join G7, says Putin 'outsmarted' Barack Obama"
"1574572597-28980","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","News: An earlier version of this story misstated the year the Hornet was sunk. https://www.usatoday.com/story/news/nation/2019/02/13/uss-hornet-shipwreck-wwii-found-south-pacific/2857058002/​"
"1574572504-27927","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=5","Biden defends McCain after report about obscuring namesake ship","https://www.usatoday.com/story/news/politics/2019/05/30/joe-biden-defends-mccain-after-white-house-reportedly-tried-hide-warship/1289374001/","Biden defends McCain after report about obscuring namesake ship","null","","null","Sen. McCain died on August 25, 2018."
"1574572597-29637","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Life:An earlier version of the following story misstated the marital history of President Ford when noting presidents who had multiple wives. It was First Lady Betty Ford who was married previously.http://www.usatoday.com/story/life/2016/11/09/what-kind-first-lady-melania-trump/93547736/"
"1574572636-30637","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Stephen Colbert thinks Chrissy Teigen's NSFW Twitter lashing for Trump is perfection","https://www.usatoday.com/story/entertainment/tv/2019/09/10/trump-twitter-chrissy-teigen-john-legend-loved-by-stephen-colbert/2272586001/","Stephen Colbert thinks Chrissy Teigen's NSFW Twitter lashing for Trump is perfection","null","","null","John Legend unleashes on Trump, lets expletives fly: 'Our president is a flaming racist'"
"1574572607-30358","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","https://www.usatoday.com/story/opinion/2019/10/16/alexandria-ocasio-cortez-bernie-sanders-democratic-debate-column/3990254002/","Bernie Sanders is big Democratic debate winner, and only partly due to his performance","null","","null","Every candidate on stage backs the inquiry in the House, and no candidate showed any willingness to echo the attacks on Hunter Biden that Trump pressured Ukrainian President Volodymyr Zelensky into trumping up."
"1574572634-30626","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=3","Where the fake Trump media massacre video came from, and other things to know about it","https://www.usatoday.com/story/news/politics/2019/10/14/trump-video-what-we-know-violent-fake-video/3975866002/","Where the fake Trump media massacre video came from, and other things to know about it","null","","null","The Trump administration and campaign were not involved in the video's creation or distribution, according to spokespeople."
"1574572700-31441","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=2","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","https://www.usatoday.com/story/news/politics/2019/09/04/view-meghan-mccain-challenges-bernie-sanders-bipartisanship/2210622001/","Meghan McCain challenges Bernie Sanders to name Republicans he'll work with if elected president","null","","null","More:Meghan McCain says there will be 'a lot of violence' if assault weapons are banned"
"1574572597-29441","https://www.usatoday.com/search/?q=john%20mccain","","https://www.usatoday.com/search/?q=john%20mccain&page=4","Corrections & Clarifications","https://www.usatoday.com/story/news/2013/01/09/corrections-clarifications/1821023/","Corrections & Clarifications","null","","null","Twitter: A tweet was sent from @USATODAY on July 6 about fried chicken that did not meet our standards. The tweet has been removed. https://twitter.com/USATODAY/status/883078100841631744"
