web-scraper-order,web-scraper-start-url,pages,pages-href,article_links,article_links-href,title,subtitle,author,date,content
"1574569394-13257","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Stefanik lauded by Trump for impeachment fight but draws Democrats' ire","https://www.usatoday.com/story/news/politics/2019/11/18/upstate-ny-rep-elise-stefanik-lauded-trump-impeachment-hearings/4231819002/","Stefanik lauded by Trump for impeachment fight but draws Democrats' ire","null","","","Stefanik did criticize Trump, chiding him for tweets that targeted U.S. Ambassador to Ukraine Marie Yovanovitch while she was testifying."
"1574569418-13460","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","https://www.usatoday.com/story/news/politics/elections/2019/11/22/iowa-caucuses-when-have-recent-caucus-winners-surged-polls/4270487002/","'You don't want to be hot in November': When have recent caucus winners surged in Iowa?","null","","","Still, candidates in previous cycles have picked up well over a dozen percentage points from November polls to caucus night. Santorum’s jump from the November poll to the actual result was nearly 19 percentage points. John Kerry, the 2004 Democratic nominee, climbed 22 percentage points from a November poll to his caucus results."
"1574569467-13831","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","https://www.usatoday.com/story/entertainment/celebrities/2019/09/17/cokie-roberts-dead-jake-tapper-kellyanne-conway-mourn-journalist/2350957001/","'A trailblazing figure': Barack Obama, Katie Couric mourn veteran journalist Cokie Roberts","null","","","Joy Behar called Roberts “reliable and smart and to the point, and she had a great sense of humor.”"
"1574569324-12637","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","Trump and allies try to undermine impeachment witness Vindman's credibility","https://www.usatoday.com/story/news/politics/2019/10/29/donald-trump-allies-try-undermine-alexander-vindmans-credibility/2494034001/","Trump and allies try to undermine impeachment witness Vindman's credibility","null","","","In what looked like a coordinated effort to undermine Vindman's credibility, Trump and allies spent most of the day attacking him – including the fact he was born in Ukraine."
"1574569349-12820","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","Joe Walsh apologizes for past racist comments while announcing plans to run against Trump in the GOP primary","https://www.usatoday.com/story/news/politics/2019/08/25/joe-walsh-apologizes-racist-comments-run-against-trump/2115011001/","Joe Walsh apologizes for past racist comments while announcing plans to run against Trump in the GOP primary","null","","","Walsh went on to offer his opinion of Trump: “He’s nuts, he’s erratic, he’s cruel, he stokes bigotry.”"
"1574569371-12986","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=4","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","https://www.usatoday.com/story/news/politics/elections/2019/11/20/democratic-debate-updates-joe-biden-elizabeth-warren-pete-buttigieg-sanders/4243241002/","Democratic candidates traded barbs and attacks but agreed Trump should be impeached","null","","","Biden’s response to how he would address domestic violence drew laughter for his unfortunate choice of words at the end of his response."
"1574569335-12726","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=5","Who is winning the 2020 vote? Biden is the top pick for Latino voters eager to oust Trump","https://www.usatoday.com/story/news/nation/2019/11/05/poll-latinos-want-biden-or-sanders-to-take-on-donald-trump-in-2020-elections/4167908002/","Who is winning the 2020 vote? Biden is the top pick for Latino voters eager to oust Trump","null","","","Latinos represent only 3.4% of eligible voters in Iowa, site of the first Democratic caucuses in February, but could play pivotal roles in other states with larger pools of Latino voters, such as Nevada (19%), New Mexico (43%) and Texas (30%)."
"1574569452-13699","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Opera star Jessye Norman’s funeral set for Georgia hometown","https://www.usatoday.com/story/entertainment/celebrities/2019/10/12/jessye-norman-opera-stars-funeral-set-georgia-hometown/3957876002/","Opera star Jessye Norman’s funeral set for Georgia hometown","null","","","Norman’s funeral will be streamed live."
"1574569441-13562","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=3","Zach Galifianakis regrets asking Obama this 'Between Two Ferns' question","https://www.usatoday.com/story/entertainment/movies/2019/09/21/behind-scenes-between-two-ferns-celebrity-interviews/2368839001/","Zach Galifianakis regrets asking Obama this 'Between Two Ferns' question","null","","","But before the series, which began more than 10 years and 20 episodes ago, takes its signature plants out of the spotlight, we asked for some dirt."
"1574569483-13960","https://www.usatoday.com/search/?q=barack%20obama","","https://www.usatoday.com/search/?q=barack%20obama&page=2","Iran starts injecting uranium gas into centrifuges, further unraveling nuclear accord","https://www.usatoday.com/story/news/world/2019/11/05/iran-nuclear-deal-unravels-tehran-injects-uranium-gas-into-centrifuges/4162929002/","Play this for 1 minute and see why everyone is addicted","null","","","Crisis redux:Iran announces nuke deal violations 40 years after hostage crisis"
