web-scraper-order,web-scraper-start-url,articles,articles-href,title,subtitle,author,date,content
"1571099114-5585","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos’s Power Over Black CollegesHer comments about H.B.C.U.s were troubling, but it’s her approach to the budget that will determine whether she’s a friend or foe.By Ivory A. Toldson","https://www.nytimes.com/2017/03/02/opinion/betsy-devoss-power-over-black-colleges.html?searchResultPosition=25","Betsy DeVos’s Power Over Black Colleges","null","","March 2, 2017","In February, after only a few days on the job, Ms. DeVos made headlines for visiting Howard University, a historically black college founded in 1867. Then, after a meeting with H.B.C.U. leaders Monday, she released a statement calling H.B.C.U.s the “real pioneers when it comes to school choice.” That description was widely criticized as a dishonest attempt to distance these institutions from the segregated past that necessitated them and to awkwardly reposition them as talking points for the school choice movement."
"1571099166-5897","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","It included a song he wrote titled, “You’ve Got a Friend in Trump,” to the tune of Randy Newman’s “You’ve Got a Friend in Me,” used in the movie “Toy Story.”"
"1571099186-6024","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","The Education Department “believes” the Middle Eastern studies consortium “has failed to carefully distinguish between activities lawfully funded under Title VI and other activities” that are “plainly unqualified for taxpayer support,” Mr. King wrote."
"1571099178-5964","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","The new rules from Ms. DeVos will cut debt forgiveness for borrowers by around $500 million a year compared with the 2016 rules if they were in full effect, the Education Department said in its draft of the changes."
"1571099142-5719","https://www.nytimes.com/search?query=Betsy+Devos","Biggest Offender in Outsize Debt: Graduate SchoolsThe market for master’s degrees behaves in strange and erratic ways, new data reveals.By Kevin CareyPRINT EDITIONGraduate Students Pack on Debt, Earning M.A.s and I.O.U.s|June 4, 2019, Page B4","https://www.nytimes.com/2019/06/03/upshot/student-debt-big-culprit-graduate-school.html?searchResultPosition=15","Biggest Offender in Outsize Debt: Graduate Schools","The market for master’s degrees behaves in strange and erratic ways, new data reveals.","","null","This matters because the assumed efficiency of the higher education market is the keystone of the Trump administration’s deregulatory agenda. The timing of the data release was deliberate: The Department of Education is expected to issue a final rule to cancel the Obama administration regulations within the month. At an education journalists conference, Diane Auer Jones, a high-level department official, said, “Because we will put information out there, we think consumers will make good decisions.” Ms. Jones added, “We do not think it’s the role of the federal government to make a decision on behalf of a student.”"
"1571099155-5782","https://www.nytimes.com/search?query=Betsy+Devos","The Bane That Is Betsy DeVosWatch out, the secretary of education is on the loose.By Gail CollinsPRINT EDITIONThe Bane  That Is  Betsy DeVos|August 18, 2018, Page A21","https://www.nytimes.com/2018/08/17/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=11","The Bane That Is Betsy DeVos","Watch out, the secretary of education is on the loose.","","null","Oh gosh, this is so depressing. I hate thinking about the things this administration is doing to ordinary people. Is there any chance you could distract me by working in Omarosa?"
"1571099168-5900","https://www.nytimes.com/search?query=Betsy+Devos","Thousands of California Students Lose Financial Aid in Regulatory FightThe students were in the cross-fire of a regulatory fight between teachers unions and the Education Department.By Erica L. GreenPRINT EDITIONRegulatory Fight Shuts Off Aid for California Students in Online Classes|July 27, 2019, Page A10","https://www.nytimes.com/2019/07/26/us/politics/california-financial-aid.html?searchResultPosition=7","Thousands of California Students Lose Financial Aid in Regulatory Fight","null","","July 26, 2019","The students who lost their aid are the unlikely victims of an effort by the union, the National Education Association, to stop Ms. DeVos from delaying a rule written by the Obama administration to bolster consumer protections for students taking online courses at schools not based in their states."
"1571099175-5945","https://www.nytimes.com/search?query=Betsy+Devos","Trump Orders Student Loan Forgiveness for Disabled VeteransThe directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.By Neil VigdorPRINT EDITIONTrump Relieves Student Debt For Veterans|August 22, 2019, Page A18","https://www.nytimes.com/2019/08/21/us/trump-veterans-student-loans.html?searchResultPosition=5","Trump Orders Student Loan Forgiveness for Disabled Veterans","The directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.","","null","President Trump signed a measure on Wednesday that seeks to remove the bureaucratic barriers for permanently disabled veterans to qualify for student loan forgiveness, which he said would save 25,000 wounded warriors an average of $30,000."
"1571099171-5936","https://www.nytimes.com/search?query=Betsy+Devos","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report FindsAn analysis by the Center for American Progress found that the Trump administration was less likely to investigate claims of discrimination against L.G.B.T.Q. students.By Erica L. GreenPRINT EDITIONL.G.B.T.Q. Students’ Rights Cases Stall Under DeVos, Report Finds|July 30, 2019, Page A12","https://www.nytimes.com/2019/07/29/us/politics/gay-transgender-rights-devos.html?searchResultPosition=6","L.G.B.T.Q. Rights Cases Stall Under DeVos, Report Finds","null","","July 29, 2019","Department officials acknowledged that the previous administration fared better when looking broadly at how all cases were resolved — which is what the Center for American Progress did — but noted that the previous administration’s numbers appear better because it resolved fewer cases."
"1571099152-5757","https://www.nytimes.com/search?query=Betsy+Devos","Will Betsy DeVos Expand the School-to-Prison Pipeline?She keeps finding new ways to fail our kids.By Michelle GoldbergPRINT EDITIONThe Betsy DeVos Disaster|March 13, 2018, Page A25","https://www.nytimes.com/2018/03/12/opinion/devos-school-prison-pipeline.html?searchResultPosition=12","Will Betsy DeVos Expand the School-to-Prison Pipeline?","null","","March 12, 2018","On Sunday evening, CBS’s “60 Minutes” broadcast an interview that Lesley Stahl conducted with Betsy DeVos, Donald Trump’s education secretary and one of the richest members of his very rich cabinet. It was overwhelmingly seen as a disaster for DeVos, who struggled to answer very basic questions. She couldn’t say, for example, why schools in Michigan, her home state, have largely gotten worse since the widespread introduction of the school choice policies she lobbied for. When Stahl asked whether, as secretary, she’d ever visited a failing school to find out what went wrong, DeVos said, “I have not intentionally visited schools that are underperforming.”"
"1571099097-5507","https://www.nytimes.com/search?query=Betsy+Devos","Democrats Criticize Betsy DeVos, Trump’s Choice for EducationPresident-elect Donald J. Trump’s cabinet picks for the departments of Health and Human Services, Education and the Interior highlight a week of confirmation hearings.By Emmarie Huetteman and Kate ZernikePRINT EDITIONJanuary 18, 2017","https://www.nytimes.com/2017/01/17/us/politics/what-to-watch-a-crush-of-hearings-and-a-transfer-of-power.html?searchResultPosition=30","Democrats Criticize Betsy DeVos, Trump’s Choice for Education","null","","Jan. 17, 2017","“Why, in 2017, are we still questioning parents’ ability to exercise educational choice for their children?” she asked."
"1571099155-5769","https://www.nytimes.com/search?query=Betsy+Devos","The Bane That Is Betsy DeVosWatch out, the secretary of education is on the loose.By Gail CollinsPRINT EDITIONThe Bane  That Is  Betsy DeVos|August 18, 2018, Page A21","https://www.nytimes.com/2018/08/17/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=11","The Bane That Is Betsy DeVos","Watch out, the secretary of education is on the loose.","Gail Collins","null",""
"1571099124-5618","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Opinion","null",""
"1571099104-5533","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos’s Nomination for Education Secretary Clears CommitteeDespite protests from Democrats, Ms. DeVos’s nomination will advance to the Senate floor after two rounds of voting that were split along party lines.By Yamiche AlcindorPRINT EDITIONFebruary 1, 2017","https://www.nytimes.com/2017/01/31/us/politics/betsy-devos-education-secretary-nomination.html?searchResultPosition=28","Betsy DeVos’s Nomination for Education Secretary Clears Committee","null","","Jan. 31, 2017","WASHINGTON — After contentious confirmation hearings, protests across the country and two rounds of voting, Betsy DeVos cleared the first hurdle in her path to becoming secretary of education on Tuesday with a party-line vote in the Senate Committee on Health, Education, Labor and Pensions that advanced her nomination to the Senate floor."
"1571099155-5778","https://www.nytimes.com/search?query=Betsy+Devos","The Bane That Is Betsy DeVosWatch out, the secretary of education is on the loose.By Gail CollinsPRINT EDITIONThe Bane  That Is  Betsy DeVos|August 18, 2018, Page A21","https://www.nytimes.com/2018/08/17/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=11","The Bane That Is Betsy DeVos","Watch out, the secretary of education is on the loose.","","null","Excuse me, but does this apply to, say, philosophy majors? My grandson is finishing up at the state university and I do not see how all these courses on Heidegger are going to get him work."
"1571099178-5962","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","The new rules also eliminate the “automatic closed school discharge,” a program that wipes away the loans of students whose school closed before they could complete their degree. Students who do not transfer their credits elsewhere can apply to have their loans erased, but many do not know about the option and never apply."
"1571099166-5857","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Representative Robert C. Scott, a Virginia Democrat who is the chairman of the House Education Committee, unveiled a trove of documents, including internal communication between executives from Dream Center, in a letter to Ms. DeVos this month. He said the documents suggest that Ms. Jones misled Congress about her efforts to help shield Dream Center from its misdeeds."
"1571099133-5662","https://www.nytimes.com/search?query=Betsy+Devos","Whose Side Is Betsy DeVos On?At a time when student loan borrowers are suffering, they may lose federal protections.By The Editorial BoardPRINT EDITIONApril 13, 2017, Page A22","https://www.nytimes.com/2017/04/13/opinion/whose-side-is-betsy-devos-on.html?searchResultPosition=18","Whose Side Is Betsy DeVos On?","null","","April 13, 2017","Education Secretary Betsy DeVos is inexplicably backing away from rules that are meant to prevent federal student loan borrowers from being fleeced by companies the government pays to collect the loans and to guide people through the repayment process."
"1571099127-5644","https://www.nytimes.com/search?query=Betsy+Devos","Big Worries About Betsy DeVosAs the Senate races to confirm Mr. Trump’s nominees, wealthy nominees with potential business conflicts have not made adequate financial disclosures.By The Editorial BoardPRINT EDITIONJanuary 10, 2017, Page A20","https://www.nytimes.com/2017/01/10/opinion/big-worries-about-betsy-devos.html?searchResultPosition=20","Big Worries About Betsy DeVos","null","","Jan. 10, 2017","Exhibit A is Betsy DeVos, a billionaire and education lobbyist who is President-elect Donald Trump’s pick for education secretary. Ms. DeVos’s finances are a tangle that could take weeks to investigate. Despite that, Republicans had set her confirmation hearing for Wednesday. But late Monday night, they pushed it back to next Tuesday."
"1571099124-5612","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","The Dispatch","null",""
"1571099100-5530","https://www.nytimes.com/search?query=Betsy+Devos","Tom Price, a Bigger Problem Than Betsy DeVosThere is a nominee beside Betsy DeVos who deserves more attention than he has received.By David Leonhardt","https://www.nytimes.com/2017/02/07/opinion/tom-price-a-bigger-problem-than-betsy-devos.html?searchResultPosition=29","Tom Price, a Bigger Problem Than Betsy DeVos","null","","Feb. 7, 2017","Perhaps even more important, Price — a Georgia Congressman and orthopedic surgeon — has compiled a long list of questionable behavior, mostly in the service of enriching himself. My column this morning tells the story of this behavior."
"1571099124-5624","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Diary of a Song","null",""
"1571099182-6006","https://www.nytimes.com/search?query=Betsy+Devos","Education Department Hits Michigan State With Record Fine Over Nassar ScandalThe Education Department announced a $4.5 million fine for Michigan State University over the Larry Nassar scandal and ordered an overhaul of its handling of sexual assault.By Erica L. GreenPRINT EDITIONRecord Fine for Michigan St. in Nassar Case|September 6, 2019, Page A13","https://www.nytimes.com/2019/09/05/us/politics/michigan-state-larry-nassar.html?searchResultPosition=3","Education Department Hits Michigan State With Record Fine Over Nassar Scandal","null","","null","The civil rights investigation concluded that the university’s egregious Title IX violations were largely the result of university officials not taking complaints seriously."
"1571099124-5628","https://www.nytimes.com/search?query=Betsy+Devos","Protester Shouts ‘Shame’ at Betsy DeVosMs. DeVos, the new education secretary, was blocked from entering a middle school in Washington on Friday.By REUTERS","https://www.nytimes.com/video/us/100000004924754/protester-shouts-shame-at-betsy-devos.html?searchResultPosition=21","null","null","Op-Docs","null",""
"1571099168-5912","https://www.nytimes.com/search?query=Betsy+Devos","Thousands of California Students Lose Financial Aid in Regulatory FightThe students were in the cross-fire of a regulatory fight between teachers unions and the Education Department.By Erica L. GreenPRINT EDITIONRegulatory Fight Shuts Off Aid for California Students in Online Classes|July 27, 2019, Page A10","https://www.nytimes.com/2019/07/26/us/politics/california-financial-aid.html?searchResultPosition=7","Thousands of California Students Lose Financial Aid in Regulatory Fight","null","","July 26, 2019","Not leaving that to chance, the American Council on Education, an association representing more than 1,700 college presidents, sent a letter to the department on Thursday pressing for emergency action."
"1571099166-5859","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Instead of requiring Dream Center to take action, “the department informed Dream Center executives that it would work to retroactively accredit the institutions during the periods they had lied to students — rewriting history to erase Dream Center’s deceptive marketing practices,” Mr. Scott wrote."
"1571099166-5875","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Ms. Jones was asked during a House Oversight Committee hearing this spring whether a policy she had issued later that month that allowed accreditations to be granted retroactively was aimed at helping Dream Center. “Absolutely not. It had nothing to do with the Dream Center,” she answered."
"1571099155-5773","https://www.nytimes.com/search?query=Betsy+Devos","The Bane That Is Betsy DeVosWatch out, the secretary of education is on the loose.By Gail CollinsPRINT EDITIONThe Bane  That Is  Betsy DeVos|August 18, 2018, Page A21","https://www.nytimes.com/2018/08/17/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=11","The Bane That Is Betsy DeVos","Watch out, the secretary of education is on the loose.","","null","It’s quite a story, just as DeVos is quite a gal. Probably the first secretary of education with a $40 million family yacht that’s registered in the Cayman Islands, presumably to avoid American taxes."
"1571099166-5876","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","But in company emails, Dream Center executives indicated the Education Department tipped them off on July 3, 2018, that a new retroactive accreditation policy was coming, a week before Ms. Jones said she even knew Dream Center had a problem."
"1571099178-5972","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","But when Ms. DeVos took over, the process stalled. The department had nearly 180,000 pending claims as of March 30, and had not approved or denied any in more than a year. Those cases must still be evaluated under the rules in place when the loans were made."
"1571099186-6038","https://www.nytimes.com/search?query=Betsy+Devos","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast StudiesThe Education Department is investigating a Middle East studies program run by Duke and the University of North Carolina, citing, among other issues, how Judaism is discussed.By Erica L. GreenPRINT EDITIONU.S. Demands Colleges Recast Mideast Focus|September 20, 2019, Page A1","https://www.nytimes.com/2019/09/19/us/politics/anti-israel-bias-higher-education.html?searchResultPosition=2","U.S. Orders Duke and U.N.C. to Recast Tone in Mideast Studies","null","","null","“To get Title VI, you really have to strive for viewpoint diversity,” she said. “This is what our students want. They don’t want to be indoctrinated. They want both sides. It’s possible to do that and still make people uncomfortable.”"
"1571099110-5580","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","Progressives can ill afford this kind of sniping. The last thing the left needs right now is a war between teachers unions and liberal charter supporters."
"1571099163-5833","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit CollegesEducation Secretary Betsy DeVos formally repealed an Obama-era regulation that would have forced for-profit colleges to prove their debt-laden graduates could find gainful employment.By Erica L. GreenPRINT EDITIONRules on For-Profit Schools Are Repealed|June 29, 2019, Page A15","https://www.nytimes.com/2019/06/28/us/politics/betsy-devos-for-profit-colleges.html?searchResultPosition=9","DeVos Repeals Obama-Era Rule Cracking Down on For-Profit Colleges","null","","June 28, 2019","Education Department officials have argued that transparency, not regulation, is the best way to hold all schools — public nonprofits, community colleges and for-profits — accountable for their results. Instead of any accountability measures, it promised to expand an existing database, called the College Scorecard, to provide information on student debt and earnings prospects. The database, which provides information, including loan debt information, for 2,100 certificate granting programs, was unveiled last month."
"1571099139-5693","https://www.nytimes.com/search?query=Betsy+Devos","Fashion’s Betsy DeVos ConnectionPamella Roland, the evening-wear line designed by Ms. DeVos’s sister-in-law, tries to keep politics off the runway.By Katherine RosmanPRINT EDITIONFebruary 16, 2017, Page D9","https://www.nytimes.com/2017/02/12/fashion/betsy-devos-pamella-roland-new-york-fashion-week.html?searchResultPosition=16","Fashion’s Betsy DeVos Connection","null","","Feb. 12, 2017","Just before the lights went down, Sarah Gerrish, the fashion market director at Redbook settled in at her assigned seat next to Aja Mangum, a freelancer editor covering the show for Modern Luxury publications. Both said they had second thoughts about being at the show when they learned of Pamella Roland’s ties to Mr. Trump."
"1571099166-5866","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","Those assurances are now being questioned."
"1571099188-6050","https://www.nytimes.com/search?query=Betsy+Devos","Making America WorseAs impeachment commands the spotlight, the Trump administration continues to gut the rule book to hurt millions.By The Editorial BoardPRINT EDITIONOctober 13, 2019, Page SR8","https://www.nytimes.com/2019/10/12/opinion/sunday/making-america-worse.html?searchResultPosition=1","Making America Worse","As impeachment commands the spotlight, the Trump administration continues to gut the rule book to hurt millions.","","null","A federal judge said this week that the Education Department, under the leadership of Betsy DeVos, had committed 16,000 violations of a court order by improperly seeking to collect student loan payments, including docking paychecks and confiscating tax refunds."
"1571099142-5706","https://www.nytimes.com/search?query=Betsy+Devos","Biggest Offender in Outsize Debt: Graduate SchoolsThe market for master’s degrees behaves in strange and erratic ways, new data reveals.By Kevin CareyPRINT EDITIONGraduate Students Pack on Debt, Earning M.A.s and I.O.U.s|June 4, 2019, Page B4","https://www.nytimes.com/2019/06/03/upshot/student-debt-big-culprit-graduate-school.html?searchResultPosition=15","Biggest Offender in Outsize Debt: Graduate Schools","The market for master’s degrees behaves in strange and erratic ways, new data reveals.","","null","Within the graduate school sector, the fast-growing master’s degree market is replete with debt levels that make little sense. An accredited university can essentially create a master’s degree in anything, set whatever price it likes, start signing up students for federal loans, and market the program as “accredited.”"
"1571099110-5578","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.How are teachers devoted to combating racism supposed to deal with being embraced by the Trump administration?By Conor P. WilliamsPRINT EDITIONCharter Schools Have a Betsy DeVos Problem|June 3, 2018, Page SR10","https://www.nytimes.com/2018/06/02/opinion/sunday/betsy-devos-charter-schools-trump.html?searchResultPosition=26","Betsy DeVos Loves Charter Schools. That’s Bad for Charter Schools.","null","","June 2, 2018","The 2016 election sharpened that dynamic. In 2017, while Ms. DeVos was pushing her school choice agenda, an Education Next poll found that Democratic support for charter schools dropped by 11 percentage points. Progressive critics are taking advantage of the moment to tie charter-friendly Democrats to her toxic public image. On the day after President Trump’s inauguration, Valerie Strauss, a Washington Post education writer, accused Democratic reformers like Senator Cory Booker of New Jersey, the former Newark mayor, of “advancing corporate education reform” through their support of school choice."
"1571099178-5968","https://www.nytimes.com/search?query=Betsy+Devos","DeVos Toughens Rules for Student Borrowers Bilked by CollegesEducation Secretary Betsy DeVos imposed a deadline on claims and eliminated an automatic reprieve for some debt. The changes will take effect with loans made next July.By Stacy CowleyPRINT EDITIONStudents Duped by Colleges Lose Automatic Loan Reprieve|August 31, 2019, Page B6","https://www.nytimes.com/2019/08/30/business/betsy-devos-student-loan-forgiveness.html?searchResultPosition=4","DeVos Toughens Rules for Student Borrowers Bilked by Colleges","null","","Aug. 30, 2019","For two years, Ms. DeVos has “refused to follow existing law and cancel the loans for these students, leaving them in debt they can’t get away from,” said Eileen Connor, legal director of the Project on Predatory Student Lending. “Now, she’s shredding a set of fair, common-sense rules that level the playing field between students and those who take advantage of them.”"
"1571099175-5950","https://www.nytimes.com/search?query=Betsy+Devos","Trump Orders Student Loan Forgiveness for Disabled VeteransThe directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.By Neil VigdorPRINT EDITIONTrump Relieves Student Debt For Veterans|August 22, 2019, Page A18","https://www.nytimes.com/2019/08/21/us/trump-veterans-student-loans.html?searchResultPosition=5","Trump Orders Student Loan Forgiveness for Disabled Veterans","The directive came after 53 attorneys general criticized the federal Education Department for cumbersome eligibility rules for disabled veterans to eliminate their college loan debt.","","null","The executive action signed by Mr. Trump directs the Education Department and the Department of Veterans Affairs to simplify the process to speed up applications. The president said disabled veterans would not have to pay federal income tax on the forgiven debt, and he called on all 50 states to provide the same relief."
"1571099148-5745","https://www.nytimes.com/search?query=Betsy+Devos","No Profit in Betsy DeVosWhat Donald Trump teaches us about higher education.By Gail CollinsPRINT EDITIONOctober 28, 2017, Page A19","https://www.nytimes.com/2017/10/27/opinion/betsy-devos-for-profit-colleges.html?searchResultPosition=13","No Profit in Betsy DeVos","null","","Oct. 27, 2017","Experts say some for-profits are fine. However, there have been a ton of horror shows in which low-income men and women are promised a path to life-changing jobs but wind up with nothing to show except huge loan bills."
"1571099166-5864","https://www.nytimes.com/search?query=Betsy+Devos","Emails Show DeVos Aides Pulled Strings for Failing For-Profit CollegesA House committee has a trove of documents that show top Education Department officials trying to prop up a for-profit chain as it careened toward collapse.By Erica L. Green and Stacy CowleyPRINT EDITIONFor-Profit Failure Clouds Education Dept.|July 24, 2019, Page B1","https://www.nytimes.com/2019/07/23/us/politics/dream-center.html?searchResultPosition=8","Emails Show DeVos Aides Pulled Strings for Failing For-Profit Colleges","null","","July 23, 2019","President Trump has moved to deregulate any number of industries, from mining and offshore oil exploration to chemicals and internet providers. But Ms. DeVos’s efforts to get the government off the backs of for-profit colleges have come under particular scrutiny, in part because of the spectacular implosions of for-profit college chains only a few years ago, in part because people who once worked in the sector have led the DeVos deregulatory push."
"1571099152-5756","https://www.nytimes.com/search?query=Betsy+Devos","Will Betsy DeVos Expand the School-to-Prison Pipeline?She keeps finding new ways to fail our kids.By Michelle GoldbergPRINT EDITIONThe Betsy DeVos Disaster|March 13, 2018, Page A25","https://www.nytimes.com/2018/03/12/opinion/devos-school-prison-pipeline.html?searchResultPosition=12","Will Betsy DeVos Expand the School-to-Prison Pipeline?","null","Michelle Goldberg","March 12, 2018",""
"1571099129-5656","https://www.nytimes.com/search?query=Betsy+Devos","Betsy DeVos Teaches the Value of IgnoranceThe education secretary is the perfect cabinet member for a president determined to undermine federal agencies’ mission.By The Editorial BoardPRINT EDITIONFebruary 8, 2017, Page A24","https://www.nytimes.com/2017/02/07/opinion/betsy-devos-teaches-the-value-of-ignorance.html?searchResultPosition=19","Betsy DeVos Teaches the Value of Ignorance","null","","Feb. 7, 2017","Ms. DeVos has spent tens of millions and many years in a single-minded effort to force her home state, Michigan, to replace public schools with privately run charters and to use vouchers to move talented students out of failing public schools. She has consistently fought legislation to stop failing charters from expanding, and lobbied to shut down the troubled Detroit public school system and channel the money to charter, private or religious schools, regardless of their performance. She also favors online private schools, an alternative that most leading educators reject as destructive to younger children’s need to develop peer relationships, and an industry prone to scams."
