web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571537185-20760","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=38","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","https://www.foxnews.com/transcript/el-paso-tx-customs-and-border-patrol-chief-were-seeing-an-unprecedented-number-of-family-unit-aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","","April 25","ADAMS: Neil, it's a sign of enthusiasm. It's a sign of passion. It's a sign that you're making a connection with the everyday person, and of course, it's a sign that bodes well for an actual election campaign. If you're getting the support of everyday people in small quantities during a primary, then there's a very good chance that that's going to correlate to the general."
"1571537123-19929","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=48","FOX NEWS FIRST: Mueller tells Trump's team that subpoena is possible; States sue to end DACA","https://www.foxnews.com/us/fox-news-first-mueller-tells-trumps-team-that-subpoena-is-possible-states-sue-to-end-daca","FOX NEWS FIRST: Mueller tells Trump's team that subpoena is possible; States sue to end DACA","FOX NEWS FIRST: Mueller tells Trump's team that subpoena is possible; States sue to end DACA","","May 2, 2018","United Airlines revamps its pet travel policies."
"1571537132-20031","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","PERGRAM: Pelosi wants Democrats to have the strongest possible hand if they pursue impeachment. I also spoke with Democratic Texas Congressman Al Green. The House blocked Green's impeachment effort last week. Now, Green conceded that there wasn't a, quote, wow moment in the Mueller hearing. But Green said he thought that public sentiment would change if they started an impeachment inquiry. One source said to me, Sean, that that's like saying you have to pass the health care bill first to know what's in it."
"1571537132-19991","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","UNIDENTIFIED MALE: There were times in the hearing when he was sharp as a tank. But we can't avoid the fact that there were times in the hearing that he was not."
"1571537161-20285","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=42","Trump inaugural committee raises record $90M to cover steep costs","https://www.foxnews.com/politics/trump-inaugural-committee-raises-record-90m-to-cover-steep-costs","Trump inaugural committee raises record $90M to cover steep costs","Trump inaugural committee raises record $90M to cover steep costs","","January 14, 2017","While a big share of the cost is covered by the private donations, taxpayers provide a considerable amount as well. They're on the hook, for example, to cover the close to $5 million cost of building the bunting-decorated 10,000 square-foot platform built on the West Front of the Capitol for the swearing-in."
"1571537177-20477","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=39","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","https://www.foxnews.com/transcript/mike-pence-on-rep-lewis-comments-us-russia-relation-brennan-on-russia-dossier-global-hotspots-facing-trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","Mike Pence on Rep. Lewis' comments, US-Russia relation; Brennan on Russia dossier, global hotspots facing Trump","","January 15, 2017","JAMES MATTIS, DEFENSE SECRETARY NOMINEE: With Mr. Putin, we recognize that he is trying to break the North Atlantic Alliance."
"1571537132-19979","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","JORDAN: Well, I'm reading from your report."
"1571537185-20805","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=38","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","https://www.foxnews.com/transcript/el-paso-tx-customs-and-border-patrol-chief-were-seeing-an-unprecedented-number-of-family-unit-aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","","April 25","NANCY MESSONNIER, NCIRD DIRECTOR: Two out of a thousand kids with measles actually die, and if I can't tell you whether your child is going to have a mild or severe illness, why would you take the risk? You should go ahead and vaccinate them and protect them."
"1571537132-20194","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=47","President Trump's attorneys react to Mueller's testimony","https://www.foxnews.com/transcript/president-trumps-attorneys-react-to-muellers-testimony","President Trump's attorneys react to Mueller's testimony","President Trump's attorneys react to Mueller's testimony","","July 24","HANNITY: Senator, let me agree with you. When the Attorney General agreed to the joint statement, Attorney General, I said at the time, he did a favor to Bob Mueller. The Attorney General was warning that this was going to be a spectacle. It seems like the only person that understood and tried to prevent it was the one that was being accused of trying to rig it was the Attorney General knew that this would be a disaster for Mueller."
"1571537185-20684","https://www.foxnews.com/search-results/search?q=barrack%20obama&ss=fn&start=38","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","https://www.foxnews.com/transcript/el-paso-tx-customs-and-border-patrol-chief-were-seeing-an-unprecedented-number-of-family-unit-aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","El Paso, TX Customs and Border Patrol chief: We're seeing an unprecedented number of family-unit aliens","","April 25","I read it, from cover-to-cover - both volumes, the appendices, the footnotes. And my takeaway from it is it's a very well written brief. It - they have an agenda. Volume one, we should celebrate that there was no evidence to establish that the president or anyone in his campaign colluded, conspired with the Russians."
