web-scraper-order,web-scraper-start-url,article_links,article_links-href,title,subtitle,author,date,content
"1571541627-29159","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=14","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","https://www.foxnews.com/transcript/spoiler-alert-hillary-clinton-claims-russia-uses-candidates-as-assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","","1 day ago","MASKA: And that's the whole thing. And even the fact that he was using there, I was at the Camp David G8. I helped to plan it. And I remember the positive feedback we got from world leaders who got that intimate feeling at Camp David, which is an extraordinary site. So to throw that under the bus and say that it wasn't a good summit, when literally the U.K. duplicated that summit with Lough Erne the next year, it was just factually inaccurate. I knew he was thrown out there without much information, but it seems like he was put up for a very long time and said things he probably regrets."
"1571541294-28940","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=50","Betsy DeVos takes steps to de-weaponize campus sexual assault policy Obama got wrong","https://www.foxnews.com/opinion/betsy-devos-takes-steps-to-de-weaponize-campus-sexual-assault-policy-obama-got-wrong","Betsy DeVos takes steps to de-weaponize campus sexual assault policy Obama got wrong","Betsy DeVos takes steps to de-weaponize campus sexual assault policy Obama got wrong","","September 7, 2017","Critics claim she’ll be turning her back on rape victims if she overturns the system now in place.  But in reality, what she’d be doing is setting it right."
"1571541633-29211","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=13","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","https://www.foxnews.com/politics/education-secretary-betsy-devos-recovering-in-wheelchair-from-bicycle-accident-injuries","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","Education Secretary Betsy DeVos recovering in wheelchair from bicycle accident injuries","","January 17","The Lemonade Day, was hosted by Gallup and focused on overcoming entrepreneurial challenges faced by business-related startups."
"1571541612-29095","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=16","John Stossel: What haters don't get about Betsy DeVos","https://www.foxnews.com/opinion/john-stossel-what-haters-dont-get-about-betsy-devos","John Stossel: What haters don't get about Betsy DeVos","John Stossel: What haters don't get about Betsy DeVos","","May 9, 2018","But nothing goes away in Washington, no matter how wasteful. The Republican Congress ignored her proposed cuts and increased her budget by $2 billion."
"1571541385-28984","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=39","Here's why Betsy DeVos will be a great Education Secretary","https://www.foxnews.com/opinion/heres-why-betsy-devos-will-be-a-great-education-secretary","Here's why Betsy DeVos will be a great Education Secretary","Here's why Betsy DeVos will be a great Education Secretary","","February 7, 2017","Particularly under Obama’s education secretaries, the feds did indeed stick their noses into curriculum, teacher evaluation, and the intricacies of serving students with disabilities, as well as who can use which restroom. Anyone assuming that the future would be a linear extension of that past might have reason to fret about DeVos."
"1571541458-29035","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=31","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","https://www.foxnews.com/politics/betsy-devos-says-visit-to-florida-high-school-after-shooting-was-sobering-inspiring","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","Betsy DeVos says visit to Florida high school after shooting was 'sobering, inspiring'","","March 7, 2018","One controversial proposal, to arm teachers with guns in the classrooms if their school districts approve, was removed by the Senators. The proposal was opposed by Gov. Rick Scott. The bill is now in the Florida House and a House vote on the massive, $400 million package could come Wednesday."
"1571541483-29039","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=30","null","","","","","",""
"1571541618-29121","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=15","Betsy DeVos cancels $150 million of student loan debt after losing court battle","https://www.foxnews.com/politics/betsy-devos-cancels-150-million-of-student-loan-debt-after-losing-court-battle","Betsy DeVos cancels $150 million of student loan debt after losing court battle","Betsy DeVos cancels $150 million of student loan debt after losing court battle","","December 14","DeVos was highly critical of the program, reportedly calling it a “free money” giveaway, and sought to change and delay the program. However, she was sued, and a federal judge ruled in September the program needed to “go into effect.”"
"1571541312-28955","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=48","Harvard students protest Betsy DeVos speech, hold sign calling her 'white supremacist'","https://www.foxnews.com/politics/harvard-students-protest-betsy-devos-speech-hold-sign-calling-her-white-supremacist","Harvard students protest Betsy DeVos speech, hold sign calling her 'white supremacist'","Harvard students protest Betsy DeVos speech, hold sign calling her 'white supremacist'","","September 30, 2017","DeVos last week revoked Obama administration guidance that instructed colleges on how to investigate sexual assault cases on college campuses. DeVos said policy was skewed against those accused of assault and had “weaponized” the Education Department to “work against schools and against students.”"
"1571541657-29239","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=9","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","https://www.foxnews.com/entertainment/espn-personalities-take-to-social-media-to-defend-special-olympics-after-betsy-devos-proposal-would-cuts-its-funding","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","","March 27","Tony Reali, host of “Around the Horn,” tweeted, “The power of sports lies in the ability to instill & inspire positive change-& that’s at the core of what @SpecialOlympics does.”"
"1571541612-29093","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=16","John Stossel: What haters don't get about Betsy DeVos","https://www.foxnews.com/opinion/john-stossel-what-haters-dont-get-about-betsy-devos","John Stossel: What haters don't get about Betsy DeVos","John Stossel: What haters don't get about Betsy DeVos","","May 9, 2018","President Reagan tried to get rid of the Department of Education. He failed. Since then, it's only grown. It now spends $193.1 billion a year."
"1571541627-29133","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=14","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","https://www.foxnews.com/transcript/spoiler-alert-hillary-clinton-claims-russia-uses-candidates-as-assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","","1 day ago","MARC THIESSEN, AMERICAN ENTERPRISE INSTITUTE: My question is, how does she know? Did she find out from Fusion GPS? Did Christopher Steele give her a secret dossier on Tulsi Gabbard? Look, Tulsi Gabbard now understands how Donald Trump feels. He was called a Russian asset. He was called a Russian agent. And it wasn't true. So welcome to the party, Tulsi."
"1571541657-29235","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=9","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","https://www.foxnews.com/entertainment/espn-personalities-take-to-social-media-to-defend-special-olympics-after-betsy-devos-proposal-would-cuts-its-funding","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","ESPN personalities defend Special Olympics after Betsy DeVos' proposal to cut its funding","","March 27","""I’ll answer it for you, that's OK, no problem,"" he said. ""It’s 272,000 kids that are affected."""
"1571541627-29187","https://www.foxnews.com/search-results/search?q=betsy%20devos&ss=fn&start=14","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","https://www.foxnews.com/transcript/spoiler-alert-hillary-clinton-claims-russia-uses-candidates-as-assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","Spoiler alert? Hillary Clinton claims Russia uses candidates as assets","","1 day ago","MICK MULVANEY, INCOMING ACTING WHITE HOUSE CHIEF OF STAFF: Doral was by far and away, far and away the best physical facility for this meeting."
